TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2013-05-30,USD,CALL,MSFT,35.029999,400,34,2013-11-26
2013-05-30,USD,PUT,AMZN,266.829987,260,255,2014-05-25
2013-05-30,USD,PUT,XRX,23.689064000000002,680,23,2013-11-26
2013-05-31,USD,CALL,MSFT,34.900002,930,34,2014-05-26
2013-06-03,USD,PUT,BA,100.739998,270,104,2013-11-30
2013-06-03,USD,PUT,AMZN,266.880005,970,264,2013-09-01
2013-06-03,USD,PUT,AAPL,64.388573,340,63,2013-09-01
2013-06-03,USD,CALL,XRX,23.45191,520,24,2013-11-30
2013-06-04,USD,CALL,MSFT,34.990002000000004,480,36,2013-12-01
2013-06-04,USD,CALL,BA,99.610001,240,96,2013-09-02
2013-06-04,USD,CALL,XRX,23.689064000000002,860,22,2013-09-02
2013-06-04,USD,PUT,CHK,20.548723000000003,460,20,2014-05-30
2013-06-05,USD,CALL,AMZN,267.170013,550,254,2013-12-02
2013-06-05,USD,CALL,FB,22.9,850,23,2013-12-02
2013-06-05,USD,PUT,BA,98.489998,520,95,2014-05-31
2013-06-07,USD,CALL,MSFT,35.669998,660,35,2013-09-05
2013-06-07,USD,PUT,MSFT,35.669998,340,36,2014-06-02
2013-06-07,USD,CALL,MSFT,35.669998,510,37,2014-06-02
2013-06-07,USD,PUT,AMZN,276.869995,350,282,2014-06-02
2013-06-07,USD,CALL,CHK,20.813623,990,21,2013-09-05
2013-06-07,USD,CALL,FB,23.290001,300,24,2014-06-02
2013-06-07,USD,PUT,FB,23.290001,350,22,2013-12-04
2013-06-07,USD,PUT,CHK,20.813623,680,20,2013-09-05
2013-06-07,USD,PUT,XRX,24.163372,730,24,2014-06-02
2013-06-10,USD,CALL,CHK,20.737938,480,20,2014-06-05
2013-06-10,USD,PUT,BA,102.239998,770,106,2013-09-08
2013-06-11,USD,CALL,XRX,23.978920000000002,230,24,2013-09-09
2013-06-11,USD,CALL,AMZN,274.77999900000003,760,282,2014-06-06
2013-06-11,USD,CALL,XRX,23.978920000000002,890,23,2014-06-06
2013-06-12,USD,CALL,CHK,19.943235,920,20,2013-09-10
2013-06-12,USD,CALL,AAPL,61.741428000000006,710,60,2013-09-10
2013-06-13,USD,PUT,CHK,19.86755,690,19,2014-06-08
2013-06-14,USD,PUT,AAPL,61.435715,170,59,2014-06-09
2013-06-14,USD,PUT,AAPL,61.435715,920,61,2013-12-11
2013-06-14,USD,CALL,AMZN,273.98999,630,267,2013-09-12
2013-06-14,USD,CALL,FB,23.629998999999998,50,23,2013-09-12
2013-06-17,USD,PUT,MSFT,35.0,690,34,2013-12-14
2013-06-18,USD,PUT,FB,24.209999,830,23,2013-12-15
2013-06-18,USD,CALL,BA,104.08000200000001,410,106,2013-12-15
2013-06-18,USD,PUT,FB,24.209999,240,24,2013-12-15
2013-06-18,USD,PUT,CHK,20.104069,490,19,2013-09-16
2013-06-18,USD,PUT,XRX,25.006588,880,23,2013-09-16
2013-06-19,USD,CALL,BA,102.25,280,103,2014-06-14
2013-06-19,USD,PUT,BA,102.25,900,97,2013-09-17
2013-06-19,USD,CALL,AAPL,60.42856999999999,680,58,2014-06-14
2013-06-19,USD,PUT,MSFT,34.59,520,35,2014-06-14
2013-06-19,USD,CALL,BA,102.25,850,99,2014-06-14
2013-06-20,USD,CALL,MSFT,33.490002000000004,870,32,2014-06-15
2013-06-20,USD,PUT,AMZN,273.440002,630,276,2014-06-15
2013-06-20,USD,CALL,FB,23.9,310,24,2013-12-17
2013-06-20,USD,PUT,MSFT,33.490002000000004,150,33,2014-06-15
2013-06-21,USD,CALL,AMZN,273.359985,440,286,2013-12-18
2013-06-21,USD,PUT,MSFT,33.27,720,33,2014-06-16
2013-06-21,USD,PUT,CHK,19.129611999999998,500,19,2014-06-16
2013-06-21,USD,PUT,AAPL,59.07143000000001,240,58,2013-09-19
2013-06-21,USD,CALL,AMZN,273.359985,840,285,2013-12-18
2013-06-21,USD,PUT,FB,24.530001000000002,640,25,2014-06-16
2013-06-21,USD,PUT,AMZN,273.359985,320,281,2013-12-18
2013-06-21,USD,PUT,FB,24.530001000000002,960,23,2013-12-18
2013-06-24,USD,PUT,MSFT,33.720001,960,32,2013-09-22
2013-06-24,USD,PUT,MSFT,33.720001,800,32,2013-12-21
2013-06-24,USD,CALL,MSFT,33.720001,460,32,2013-12-21
2013-06-24,USD,PUT,AAPL,57.505714000000005,390,56,2013-12-21
2013-06-24,USD,CALL,MSFT,33.720001,500,34,2013-09-22
2013-06-24,USD,PUT,AMZN,270.609985,380,257,2014-06-19
2013-06-24,USD,CALL,FB,23.940001000000002,240,24,2013-12-21
2013-06-24,USD,CALL,XRX,23.583662,550,22,2013-12-21
2013-06-25,USD,CALL,BA,98.66999799999999,530,94,2014-06-20
2013-06-25,USD,PUT,XRX,23.636364,430,24,2013-12-22
2013-06-26,USD,PUT,CHK,19.271523000000002,570,18,2014-06-21
2013-06-26,USD,PUT,MSFT,34.349998,410,34,2013-12-23
2013-06-26,USD,CALL,AMZN,277.570007,790,273,2014-06-21
2013-06-26,USD,CALL,XRX,23.583662,360,22,2014-06-21
2013-06-26,USD,CALL,AAPL,56.867142,950,57,2013-09-24
2013-06-27,USD,CALL,AAPL,56.254284,900,54,2013-09-25
2013-06-27,USD,PUT,MSFT,34.619999,480,35,2013-09-25
2013-06-27,USD,PUT,XRX,24.189724,380,23,2013-09-25
2013-06-27,USD,PUT,AMZN,277.549988,600,280,2013-12-24
2013-06-28,USD,CALL,CHK,19.280983,980,19,2014-06-23
2013-06-28,USD,CALL,AMZN,277.690002,670,284,2014-06-23
2013-07-01,USD,CALL,XRX,24.347826,30,23,2013-12-28
2013-07-01,USD,PUT,AMZN,282.100006,390,281,2014-06-26
2013-07-01,USD,CALL,AAPL,58.459998999999996,40,58,2013-12-28
2013-07-01,USD,CALL,XRX,24.347826,780,25,2013-12-28
2013-07-01,USD,PUT,CHK,19.649952,830,19,2014-06-26
2013-07-01,USD,PUT,BA,103.239998,490,98,2014-06-26
2013-07-02,USD,PUT,AMZN,283.730011,650,281,2013-09-30
2013-07-02,USD,PUT,MSFT,33.939999,410,33,2014-06-27
2013-07-02,USD,PUT,FB,24.41,180,24,2014-06-27
2013-07-02,USD,PUT,XRX,24.321476,160,25,2013-12-29
2013-07-02,USD,PUT,FB,24.41,660,24,2013-09-30
2013-07-02,USD,CALL,MSFT,33.939999,640,32,2013-09-30
2013-07-02,USD,CALL,MSFT,33.939999,10,35,2014-06-27
2013-07-02,USD,PUT,FB,24.41,830,23,2014-06-27
2013-07-03,USD,PUT,BA,102.889999,120,101,2014-06-28
2013-07-05,USD,CALL,MSFT,34.209998999999996,20,35,2014-06-30
2013-07-05,USD,PUT,BA,104.199997,760,108,2014-01-01
2013-07-05,USD,CALL,MSFT,34.209998999999996,100,32,2014-06-30
2013-07-05,USD,CALL,FB,24.370001000000002,180,23,2014-06-30
2013-07-05,USD,PUT,FB,24.370001000000002,420,23,2013-10-03
2013-07-05,USD,CALL,CHK,19.905392000000003,630,19,2013-10-03
2013-07-05,USD,PUT,XRX,24.874836,730,23,2013-10-03
2013-07-05,USD,PUT,CHK,19.905392000000003,210,19,2013-10-03
2013-07-05,USD,PUT,MSFT,34.209998999999996,160,33,2014-06-30
2013-07-09,USD,PUT,MSFT,34.349998,540,35,2014-07-04
2013-07-09,USD,PUT,CHK,20.0,280,20,2014-07-04
2013-07-09,USD,PUT,MSFT,34.349998,520,34,2014-01-05
2013-07-09,USD,CALL,AAPL,60.335712,920,61,2014-07-04
2013-07-10,USD,PUT,AAPL,60.104286,30,61,2013-10-08
2013-07-10,USD,CALL,BA,105.5,150,107,2013-10-08
2013-07-10,USD,CALL,XRX,25.296442000000003,700,24,2014-01-06
2013-07-10,USD,PUT,MSFT,34.700001,360,33,2013-10-08
2013-07-10,USD,CALL,BA,105.5,150,102,2013-10-08
2013-07-10,USD,CALL,MSFT,34.700001,250,35,2013-10-08
2013-07-10,USD,CALL,AMZN,292.329987,940,278,2013-10-08
2013-07-11,USD,CALL,MSFT,35.689999,710,36,2014-07-06
2013-07-11,USD,CALL,BA,106.879997,470,109,2013-10-09
2013-07-12,USD,PUT,CHK,20.094607999999997,900,20,2013-10-10
2013-07-12,USD,CALL,AMZN,307.549988,290,305,2014-07-07
2013-07-12,USD,CALL,AMZN,307.549988,360,295,2014-01-08
2013-07-12,USD,PUT,MSFT,35.669998,920,37,2014-07-07
2013-07-12,USD,PUT,MSFT,35.669998,270,36,2014-07-07
2013-07-12,USD,CALL,MSFT,35.669998,500,36,2014-01-08
2013-07-12,USD,CALL,AAPL,60.93,820,61,2014-01-08
2013-07-12,USD,PUT,CHK,20.094607999999997,720,19,2014-07-07
2013-07-12,USD,PUT,FB,25.91,580,24,2013-10-10
2013-07-15,USD,CALL,XRX,25.928854,240,26,2014-07-10
2013-07-15,USD,PUT,CHK,20.51088,400,20,2013-10-13
2013-07-15,USD,PUT,XRX,25.928854,890,26,2014-01-11
2013-07-15,USD,PUT,XRX,25.928854,110,26,2014-01-11
2013-07-15,USD,PUT,FB,26.280001000000002,480,26,2014-07-10
2013-07-15,USD,PUT,AMZN,306.570007,200,314,2014-07-10
2013-07-15,USD,PUT,MSFT,36.169998,160,36,2014-01-11
2013-07-17,USD,PUT,AMZN,308.690002,220,315,2014-07-12
2013-07-17,USD,CALL,MSFT,35.740002000000004,770,34,2013-10-15
2013-07-17,USD,PUT,FB,26.65,10,25,2013-10-15
2013-07-17,USD,CALL,XRX,25.533596,560,24,2013-10-15
2013-07-17,USD,PUT,AMZN,308.690002,250,295,2014-07-12
2013-07-18,USD,CALL,CHK,21.125828,20,21,2014-07-13
2013-07-18,USD,CALL,XRX,25.876151999999998,460,25,2014-07-13
2013-07-18,USD,PUT,AAPL,61.68,920,60,2014-01-14
2013-07-18,USD,CALL,MSFT,35.439999,160,36,2014-01-14
2013-07-18,USD,PUT,AAPL,61.68,290,59,2014-01-14
2013-07-18,USD,PUT,MSFT,35.439999,330,34,2014-01-14
2013-07-19,USD,PUT,MSFT,31.4,710,32,2013-10-17
2013-07-19,USD,CALL,AMZN,305.230011,280,298,2014-07-14
2013-07-19,USD,PUT,AAPL,60.707142000000005,480,61,2014-01-15
2013-07-22,USD,PUT,AAPL,60.901428,550,59,2013-10-20
2013-07-22,USD,PUT,AMZN,303.480011,540,289,2013-10-20
2013-07-23,USD,PUT,XRX,25.797102,420,26,2014-07-18
2013-07-23,USD,PUT,AAPL,59.855713,280,58,2014-01-19
2013-07-23,USD,PUT,FB,26.129998999999998,790,25,2013-10-21
2013-07-23,USD,CALL,AAPL,59.855713,370,62,2014-07-18
2013-07-23,USD,PUT,CHK,21.116367,900,21,2014-01-19
2013-07-23,USD,PUT,AAPL,59.855713,200,60,2013-10-21
2013-07-23,USD,PUT,CHK,21.116367,260,21,2014-07-18
2013-07-25,USD,PUT,CHK,21.371807,450,21,2013-10-23
2013-07-25,USD,PUT,CHK,21.371807,310,21,2014-01-21
2013-07-25,USD,PUT,MSFT,31.389999,810,31,2014-01-21
2013-07-25,USD,CALL,AAPL,62.64285699999999,670,65,2014-07-20
2013-07-25,USD,CALL,FB,34.360001000000004,320,35,2013-10-23
2013-07-25,USD,PUT,FB,34.360001000000004,300,33,2013-10-23
2013-07-25,USD,CALL,XRX,25.823452,210,26,2013-10-23
2013-07-25,USD,PUT,AAPL,62.64285699999999,320,65,2014-07-20
2013-07-25,USD,PUT,CHK,21.371807,830,20,2014-01-21
2013-07-26,USD,PUT,FB,34.009997999999996,880,33,2014-01-22
2013-07-26,USD,PUT,BA,105.599998,570,106,2014-07-21
2013-07-26,USD,CALL,FB,34.009997999999996,640,32,2013-10-24
2013-07-26,USD,PUT,AMZN,312.01001,230,307,2013-10-24
2013-07-26,USD,CALL,BA,105.599998,230,103,2014-07-21
2013-07-26,USD,PUT,CHK,21.617786,10,21,2014-01-22
2013-07-30,USD,CALL,XRX,25.401844,30,25,2014-01-26
2013-07-30,USD,PUT,BA,105.730003,350,105,2014-01-26
2013-07-30,USD,PUT,XRX,25.401844,690,25,2013-10-28
2013-07-30,USD,CALL,AMZN,302.410004,370,315,2014-01-26
2013-07-30,USD,PUT,AMZN,302.410004,950,302,2014-07-25
2013-07-30,USD,PUT,BA,105.730003,620,105,2014-07-25
2013-07-30,USD,PUT,AMZN,302.410004,950,311,2014-07-25
2013-07-30,USD,PUT,AMZN,302.410004,950,289,2013-10-28
2013-07-31,USD,CALL,AAPL,64.647141,660,65,2014-01-27
2013-07-31,USD,PUT,BA,105.099998,720,105,2014-07-26
2013-07-31,USD,CALL,AAPL,64.647141,260,64,2014-07-26
2013-07-31,USD,CALL,BA,105.099998,800,100,2014-07-26
2013-07-31,USD,PUT,CHK,22.04352,420,21,2014-07-26
2013-08-01,USD,CALL,BA,106.699997,570,110,2014-07-27
2013-08-01,USD,PUT,MSFT,31.67,130,33,2014-07-27
2013-08-02,USD,PUT,MSFT,31.889999,590,31,2013-10-31
2013-08-02,USD,CALL,FB,38.049999,210,36,2013-10-31
2013-08-02,USD,PUT,BA,107.900002,480,106,2014-07-28
2013-08-02,USD,CALL,MSFT,31.889999,330,30,2014-01-29
2013-08-05,USD,PUT,AMZN,300.98999,920,313,2014-07-31
2013-08-05,USD,PUT,CHK,24.105960999999997,410,24,2014-02-01
2013-08-05,USD,CALL,AAPL,67.064285,580,63,2014-02-01
2013-08-05,USD,PUT,BA,107.5,230,109,2014-07-31
2013-08-05,USD,CALL,FB,39.189999,910,38,2013-11-03
2013-08-05,USD,PUT,MSFT,31.700001,450,30,2014-02-01
2013-08-05,USD,PUT,XRX,26.534914,400,25,2014-07-31
2013-08-05,USD,PUT,AMZN,300.98999,270,300,2014-02-01
2013-08-06,USD,PUT,CHK,23.793756,820,23,2014-08-01
2013-08-06,USD,PUT,AAPL,66.464287,180,65,2014-02-02
2013-08-07,USD,PUT,AMZN,296.910004,0,285,2013-11-05
2013-08-07,USD,CALL,FB,38.869999,950,40,2014-02-03
2013-08-07,USD,PUT,MSFT,32.060001,650,32,2014-02-03
2013-08-07,USD,CALL,XRX,26.007906,430,24,2014-08-02
2013-08-08,USD,CALL,BA,105.839996,240,110,2013-11-06
2013-08-09,USD,PUT,AAPL,64.921425,300,65,2013-11-07
2013-08-09,USD,CALL,XRX,26.429512,470,26,2013-11-07
2013-08-09,USD,CALL,MSFT,32.700001,130,32,2014-02-05
2013-08-12,USD,CALL,MSFT,32.869999,850,31,2014-08-07
2013-08-12,USD,PUT,AMZN,296.690002,350,290,2013-11-10
2013-08-12,USD,PUT,XRX,26.745718,50,27,2014-08-07
2013-08-12,USD,PUT,AMZN,296.690002,700,311,2013-11-10
2013-08-12,USD,PUT,AMZN,296.690002,620,309,2014-08-07
2013-08-12,USD,CALL,MSFT,32.869999,640,34,2014-08-07
2013-08-12,USD,PUT,AAPL,66.76571700000001,300,70,2014-08-07
2013-08-13,USD,PUT,AMZN,293.97000099999997,680,293,2014-08-08
2013-08-13,USD,PUT,MSFT,32.23,60,33,2013-11-11
2013-08-13,USD,PUT,MSFT,32.23,350,33,2014-02-09
2013-08-13,USD,PUT,AMZN,293.97000099999997,750,302,2014-08-08
2013-08-14,USD,PUT,XRX,27.694334,420,28,2014-08-09
2013-08-14,USD,CALL,FB,36.650002,200,36,2013-11-12
2013-08-15,USD,CALL,FB,36.560001,570,34,2013-11-13
2013-08-15,USD,PUT,FB,36.560001,330,36,2014-02-11
2013-08-16,USD,CALL,FB,37.080002,610,36,2014-08-11
2013-08-16,USD,PUT,BA,103.470001,690,106,2014-08-11
2013-08-16,USD,PUT,CHK,23.651844,450,23,2014-02-12
2013-08-16,USD,CALL,AAPL,71.761429,70,69,2014-08-11
2013-08-16,USD,PUT,XRX,27.140974,120,25,2013-11-14
2013-08-19,USD,CALL,AAPL,72.534286,380,74,2014-02-15
2013-08-19,USD,PUT,CHK,23.434248,120,23,2014-08-14
2013-08-19,USD,PUT,AAPL,72.534286,750,74,2013-11-17
2013-08-19,USD,PUT,AAPL,72.534286,150,75,2013-11-17
2013-08-19,USD,PUT,CHK,23.434248,330,22,2014-08-14
2013-08-19,USD,CALL,FB,37.810001,230,39,2014-02-15
2013-08-20,USD,PUT,CHK,23.897823000000002,100,23,2014-08-15
2013-08-20,USD,CALL,CHK,23.897823000000002,910,24,2014-02-16
2013-08-20,USD,PUT,AMZN,287.089996,680,280,2014-08-15
2013-08-20,USD,PUT,MSFT,31.620001000000002,890,30,2014-02-16
2013-08-20,USD,PUT,CHK,23.897823000000002,440,24,2014-08-15
2013-08-20,USD,PUT,XRX,26.534914,360,26,2013-11-18
2013-08-20,USD,PUT,AAPL,71.581429,40,70,2014-02-16
2013-08-21,USD,PUT,CHK,23.888363000000002,190,23,2014-02-17
2013-08-21,USD,PUT,BA,103.910004,350,107,2014-08-16
2013-08-21,USD,PUT,AAPL,71.76571700000001,570,70,2014-02-17
2013-08-21,USD,PUT,CHK,23.888363000000002,950,24,2014-08-16
2013-08-21,USD,CALL,FB,38.32,810,39,2014-02-17
2013-08-21,USD,PUT,MSFT,31.610001,620,32,2013-11-19
2013-08-21,USD,PUT,AMZN,284.570007,740,292,2014-02-17
2013-08-22,USD,CALL,MSFT,32.389998999999996,560,31,2014-02-18
2013-08-22,USD,PUT,XRX,26.429512,130,25,2014-08-17
2013-08-22,USD,CALL,CHK,24.134342,930,23,2013-11-20
2013-08-22,USD,CALL,FB,38.549999,890,39,2014-02-18
2013-08-22,USD,CALL,FB,38.549999,480,36,2013-11-20
2013-08-22,USD,CALL,CHK,24.134342,480,24,2014-08-17
2013-08-22,USD,PUT,MSFT,32.389998999999996,40,31,2014-02-18
2013-08-22,USD,CALL,AAPL,71.851425,700,75,2014-08-17
2013-08-23,USD,PUT,AAPL,71.574287,340,73,2014-08-18
2013-08-23,USD,PUT,XRX,26.455862,960,25,2014-02-19
2013-08-23,USD,CALL,FB,40.549999,240,39,2014-08-18
2013-08-26,USD,CALL,AAPL,71.852859,580,74,2014-02-22
2013-08-26,USD,CALL,BA,105.529999,220,108,2013-11-24
2013-08-26,USD,CALL,BA,105.529999,650,104,2014-02-22
2013-08-26,USD,PUT,CHK,24.929045000000002,450,23,2014-08-21
2013-08-26,USD,CALL,CHK,24.929045000000002,590,25,2013-11-24
2013-08-26,USD,PUT,MSFT,34.150002,980,35,2013-11-24
2013-08-26,USD,CALL,CHK,24.929045000000002,870,25,2014-08-21
2013-08-26,USD,CALL,BA,105.529999,130,101,2014-08-21
2013-08-27,USD,PUT,XRX,25.480895999999998,210,25,2014-02-23
2013-08-27,USD,PUT,XRX,25.480895999999998,240,24,2014-08-22
2013-08-27,USD,CALL,MSFT,33.259997999999996,610,33,2013-11-25
2013-08-29,USD,CALL,AMZN,283.980011,870,287,2013-11-27
2013-08-29,USD,CALL,AMZN,283.980011,670,271,2014-08-24
2013-08-29,USD,PUT,AMZN,283.980011,840,275,2014-08-24
2013-08-29,USD,CALL,BA,104.93,780,102,2014-08-24
2013-08-29,USD,PUT,MSFT,33.549999,310,33,2014-08-24
2013-08-29,USD,PUT,MSFT,33.549999,320,32,2013-11-27
2013-08-30,USD,PUT,AAPL,69.602859,710,68,2014-02-26
2013-09-03,USD,PUT,CHK,24.74929,440,25,2014-08-29
2013-09-03,USD,PUT,FB,41.869999,470,42,2014-08-29
2013-09-03,USD,CALL,CHK,24.74929,390,24,2013-12-02
2013-09-03,USD,CALL,AAPL,69.79714200000001,660,70,2013-12-02
2013-09-03,USD,CALL,BA,105.010002,250,105,2014-08-29
2013-09-03,USD,PUT,CHK,24.74929,510,24,2014-08-29
2013-09-03,USD,PUT,FB,41.869999,870,41,2013-12-02
2013-09-04,USD,CALL,XRX,26.376812,560,25,2013-12-03
2013-09-05,USD,PUT,AAPL,70.752853,430,68,2014-08-31
2013-09-05,USD,CALL,MSFT,31.23,320,32,2013-12-04
2013-09-05,USD,CALL,AMZN,294.100006,120,285,2014-03-04
2013-09-05,USD,PUT,FB,42.66,510,42,2014-03-04
2013-09-06,USD,CALL,CHK,24.626301,610,25,2013-12-05
2013-09-09,USD,PUT,AAPL,72.309998,10,71,2014-09-04
2013-09-09,USD,CALL,AMZN,299.709991,300,292,2014-09-04
2013-09-09,USD,CALL,BA,107.190002,250,108,2014-03-08
2013-09-09,USD,PUT,XRX,26.561264,520,25,2014-09-04
2013-09-09,USD,PUT,CHK,24.976349,700,26,2014-09-04
2013-09-10,USD,CALL,CHK,24.919584,810,26,2014-03-09
2013-09-10,USD,PUT,CHK,24.919584,530,24,2013-12-09
2013-09-10,USD,PUT,FB,43.599998,180,45,2014-09-05
2013-09-10,USD,PUT,XRX,26.930172,170,26,2014-09-05
2013-09-10,USD,CALL,AMZN,300.359985,510,292,2013-12-09
2013-09-10,USD,CALL,AMZN,300.359985,90,310,2014-03-09
2013-09-10,USD,PUT,AAPL,70.66285699999999,920,72,2014-03-09
2013-09-11,USD,PUT,BA,109.230003,430,110,2013-12-10
2013-09-11,USD,CALL,XRX,27.114624,320,27,2014-03-10
2013-09-11,USD,CALL,FB,45.040001000000004,490,46,2014-03-10
2013-09-11,USD,PUT,FB,45.040001000000004,870,44,2014-03-10
2013-09-11,USD,PUT,AMZN,299.640015,590,303,2014-09-06
2013-09-12,USD,PUT,XRX,26.719368,960,26,2014-09-07
2013-09-12,USD,CALL,MSFT,32.689999,450,32,2013-12-11
2013-09-12,USD,PUT,MSFT,32.689999,580,31,2013-12-11
2013-09-12,USD,PUT,CHK,25.468306,210,26,2013-12-11
2013-09-12,USD,CALL,CHK,25.468306,470,24,2014-03-11
2013-09-12,USD,CALL,CHK,25.468306,130,24,2013-12-11
2013-09-13,USD,CALL,CHK,25.231789000000003,260,25,2014-09-08
2013-09-13,USD,PUT,AMZN,297.920013,600,296,2014-03-12
2013-09-16,USD,CALL,BA,115.66999799999999,70,111,2014-03-15
2013-09-16,USD,CALL,MSFT,32.799999,100,31,2014-09-11
2013-09-17,USD,PUT,AAPL,65.045715,390,62,2013-12-16
2013-09-17,USD,CALL,AAPL,65.045715,860,65,2014-09-12
2013-09-17,USD,PUT,CHK,25.695364,990,26,2014-03-16
2013-09-17,USD,CALL,MSFT,32.93,910,32,2014-09-12
2013-09-17,USD,PUT,CHK,25.695364,280,26,2013-12-16
2013-09-18,USD,CALL,CHK,25.827814,170,26,2014-03-17
2013-09-18,USD,PUT,CHK,25.827814,390,26,2014-03-17
2013-09-18,USD,CALL,MSFT,33.32,80,34,2014-03-17
2013-09-18,USD,CALL,AAPL,66.382858,780,69,2014-09-13
2013-09-18,USD,CALL,FB,45.23,970,45,2014-03-17
2013-09-18,USD,CALL,AAPL,66.382858,120,63,2014-03-17
2013-09-18,USD,CALL,CHK,25.827814,430,26,2014-03-17
2013-09-19,USD,PUT,XRX,26.982871999999997,150,27,2014-09-14
2013-09-19,USD,PUT,BA,119.040001,270,121,2014-09-14
2013-09-19,USD,CALL,BA,119.040001,710,118,2013-12-18
2013-09-19,USD,CALL,AMZN,312.059998,700,305,2014-03-18
2013-09-19,USD,PUT,CHK,25.449385,970,25,2013-12-18
2013-09-20,USD,CALL,MSFT,32.790001000000004,250,33,2013-12-19
2013-09-20,USD,CALL,XRX,26.719368,260,26,2014-09-15
2013-09-20,USD,PUT,CHK,25.146641,30,24,2013-12-19
2013-09-23,USD,CALL,BA,117.510002,520,116,2014-09-18
2013-09-23,USD,CALL,AMZN,311.48999,250,307,2013-12-22
2013-09-23,USD,PUT,BA,117.510002,400,117,2014-03-22
2013-09-23,USD,PUT,AMZN,311.48999,380,321,2014-09-18
2013-09-24,USD,CALL,AAPL,69.871429,30,68,2014-03-23
2013-09-25,USD,PUT,CHK,25.070954999999998,80,25,2013-12-24
2013-09-25,USD,CALL,AAPL,68.790001,490,71,2014-09-20
2013-09-25,USD,PUT,XRX,27.457179999999997,540,26,2014-09-20
2013-09-25,USD,CALL,AMZN,312.649994,890,326,2013-12-24
2013-09-25,USD,CALL,AAPL,68.790001,290,67,2014-03-24
2013-09-25,USD,CALL,BA,118.510002,720,116,2013-12-24
2013-09-26,USD,CALL,XRX,27.351778000000003,580,28,2013-12-25
2013-09-26,USD,PUT,CHK,24.985809,650,24,2013-12-25
2013-09-26,USD,CALL,FB,50.389998999999996,950,50,2014-03-25
2013-09-26,USD,PUT,AAPL,69.459999,910,66,2013-12-25
2013-09-26,USD,PUT,XRX,27.351778000000003,230,27,2014-09-21
2013-09-26,USD,PUT,AMZN,318.119995,880,317,2013-12-25
2013-09-26,USD,CALL,XRX,27.351778000000003,140,28,2014-09-21
2013-09-26,USD,CALL,AAPL,69.459999,180,69,2014-09-21
2013-09-27,USD,CALL,AAPL,68.964287,740,65,2014-09-22
2013-09-30,USD,CALL,XRX,27.114624,540,26,2013-12-29
2013-09-30,USD,CALL,FB,50.23,840,52,2013-12-29
2013-09-30,USD,PUT,FB,50.23,20,51,2013-12-29
2013-09-30,USD,PUT,AAPL,68.10714,990,68,2013-12-29
2013-09-30,USD,PUT,MSFT,33.279999,570,32,2014-09-25
2013-09-30,USD,PUT,BA,117.5,610,121,2014-03-29
2013-09-30,USD,PUT,XRX,27.114624,270,27,2014-09-25
2013-10-01,USD,PUT,MSFT,33.580002,760,32,2013-12-30
2013-10-01,USD,PUT,BA,117.75,460,114,2014-09-26
2013-10-03,USD,CALL,MSFT,33.860001000000004,900,35,2014-09-28
2013-10-03,USD,PUT,BA,115.239998,790,119,2014-09-28
2013-10-03,USD,PUT,FB,49.18,430,49,2014-04-01
2013-10-03,USD,CALL,MSFT,33.860001000000004,170,34,2014-09-28
2013-10-03,USD,PUT,MSFT,33.860001000000004,940,34,2014-01-01
2013-10-03,USD,PUT,BA,115.239998,260,119,2014-09-28
2013-10-04,USD,CALL,AMZN,319.040009,550,312,2014-09-29
2013-10-04,USD,CALL,BA,117.199997,60,111,2014-04-02
2013-10-04,USD,PUT,AMZN,319.040009,820,313,2014-04-02
2013-10-04,USD,CALL,FB,51.040001000000004,310,52,2014-04-02
2013-10-04,USD,CALL,BA,117.199997,90,112,2014-04-02
2013-10-07,USD,CALL,AAPL,69.678574,300,72,2014-04-05
2013-10-07,USD,PUT,AAPL,69.678574,890,72,2014-01-05
2013-10-08,USD,CALL,AMZN,303.230011,610,312,2014-04-06
2013-10-08,USD,CALL,FB,47.139998999999996,220,48,2014-10-03
2013-10-08,USD,CALL,AMZN,303.230011,260,308,2014-10-03
2013-10-08,USD,CALL,CHK,24.645222,900,24,2014-04-06
2013-10-08,USD,PUT,XRX,26.719368,350,27,2014-01-06
2013-10-09,USD,CALL,AAPL,69.512856,140,72,2014-01-07
2013-10-09,USD,PUT,AMZN,298.230011,230,289,2014-04-07
2013-10-10,USD,PUT,FB,49.049999,330,47,2014-01-08
2013-10-10,USD,PUT,XRX,28.063242,850,29,2014-01-08
2013-10-11,USD,PUT,CHK,25.042574,740,24,2014-01-09
2013-10-11,USD,CALL,XRX,28.036890000000003,800,29,2014-01-09
2013-10-11,USD,PUT,XRX,28.036890000000003,870,28,2014-10-06
2013-10-11,USD,CALL,XRX,28.036890000000003,230,28,2014-01-09
2013-10-11,USD,CALL,CHK,25.042574,900,25,2014-04-09
2013-10-11,USD,CALL,BA,117.980003,610,119,2014-01-09
2013-10-14,USD,CALL,BA,119.459999,520,114,2014-10-09
2013-10-14,USD,PUT,AAPL,70.862854,610,71,2014-10-09
2013-10-14,USD,PUT,XRX,28.089592,840,28,2014-10-09
2013-10-14,USD,CALL,MSFT,34.450001,930,34,2014-10-09
2013-10-15,USD,PUT,AMZN,306.399994,160,306,2014-04-13
2013-10-15,USD,CALL,FB,49.5,540,50,2014-04-13
2013-10-15,USD,CALL,AAPL,71.239998,660,69,2014-01-13
